spkid,full_name,neo,pha,sats,diameter,GM,BV,UB,IR,per_y
20003983,3983 Sakiko (1984 SX),N,N,0,16.39,,,,,3.83
20003985,3985 Raybatson (1985 CX),N,N,0,19.631,,,,,4.81
20003990,3990 Heimdal (1987 SO3),N,N,0,35.675,,,,,7.83
20003992,3992 Wagner (1987 SA7),N,N,0,17.131,,,,,5.24
20003999,3999 Aristarchus (1989 AL),N,N,0,18.275,,,,,3.86
20004000,4000 Hipparchus (1989 AV),N,N,0,17.485,,,,,4.16
20004003,4003 Schumann (1964 ED),N,N,0,36.115,,,,,6.34
20004004,4004 List'ev (1971 SN1),N,N,0,24.762,,,,,5.48
20004006,4006 Sandler (1972 YR),N,N,0,15.894,,,,,3.99
20004007,4007 Euryalos (1973 SR),N,N,0,45.515,,,,,11.8
20004009,4009 Drobyshevskij (1977 EN1),N,N,0,18.198,,,,,5.59
20004013,4013 Ogiria (1979 OM15),N,N,0,15.695,,,,,5.59
20004014,4014 Heizman (1979 SG10),N,N,0,36.83,,,,,6.36
20004035,4035 Thestor (1986 WD),N,N,0,68.733,,,,,12.1
20004041,4041 Miyamotoyohko (1988 DN1),N,N,0,26.244,,,,,5.22
20004043,4043 Perolof (1175 T-3),N,N,0,17.662,,,,,5.5
20004045,4045 Lowengrub (1953 RG),N,N,0,31.322,,,,,5.81
20004049,4049 Noragal' (1973 QD2),N,N,0,19.489,,,,,5.37
20004050,4050 Mebailey (1976 SF),N,N,0,16.604,,,,,5.69
20004057,4057 Demophon (1985 TQ),N,N,0,45.683,,,,,12
20004058,4058 Cecilgreen (1986 JV),N,N,0,15.405,,,,,5.23
20004059,4059 Balder (1987 SB5),N,N,0,17.019,,,,,5.24
20004060,4060 Deipylos (1987 YT1),N,N,0,84.043,,,,,11.9
20004061,4061 Martelli (1988 FF3),N,N,0,19.041,,,,,5.51
20004063,4063 Euforbo (1989 CG2),N,N,0,95.619,,,,,11.8
20004068,4068 Menestheus (1973 SW),N,N,0,67.625,,,,,11.6
20004071,4071 Rostovdon (1981 RD2),N,N,0,25.982,,,,,5.74
20004077,4077 Asuka (1982 XV1),N,N,0,19.475,,,,,5.25
20004078,4078 Polakis (1983 AC),N,N,0,19.647,,,,,5.25
20004079,4079 Britten (1983 CS),N,N,0,16.397,,,,,5.68
20004086,4086 Podalirius (1985 VK2),N,N,0,85.495,,,,,12.1
20004091,4091 Lowe (1986 TL2),N,N,0,22.571,,,,,5.68
20004093,4093 Bennett (1986 VD),N,N,0,24.787,,,,,5.24
20004100,4100 Sumiko (1988 BF),N,N,0,15.561,,,,,5.21
20004103,4103 Chahine (1989 EB),N,N,0,15.656,,,,,3.67
20004110,4110 Keats (1977 CZ),N,N,0,23.377,,,,,5.48
20004112,4112 Hrabal (1981 ST),N,N,0,45.507,,,,,5.51
20004124,4124 Herriot (1986 SE),N,N,0,18.954,,,,,4.66
20004131,4131 Stasik (1988 DR4),N,N,0,29.130,,,,,5.63
20004135,4135 Svetlanov (1966 PG),N,N,0,24.207,,,,,4.65
20004138,4138 Kalchas (1973 SM),N,N,0,46.462,,,,,11.8
20004140,4140 Branham (1976 VA),N,N,0,33.748,,,,,5.21
20004143,4143 Huziak (1981 QN1),N,N,0,16.722,,,,,5.45
20004144,4144 Vladvasil'ev (1981 SW6),N,N,0,32.494,,,,,5.61
20004151,4151 Alanhale (1985 HV1),N,N,0,19.526,,,,,5.57
20004152,4152 Weber (1985 JF),N,N,0,19.604,,,,,5.65
20004153,4153 Roburnham (1985 JT1),N,N,0,17.337,,,,,5.58
20004156,4156 Okadanoboru (1988 BE),N,N,0,15.479,,,,,4.44
20004157,4157 Izu (1988 XD2),N,N,0,21.01,,,,,4.37
20004158,4158 Santini (1989 BE),N,N,0,16.797,,,,,6.27
20004159,4159 Freeman (1989 GK),N,N,0,17.31,,,,,4.07
20004161,4161 Amasis (6627 P-L),N,N,0,16.074,,,,,5.37
20004162,4162 SAF (1940 WA),N,N,0,24.768,,,,,4.78
20004163,4163 Saaremaa (1941 HC),N,N,0,19.930,,,,,5.25
20004169,4169 Celsius (1980 FO3),N,N,0,37.303,,,,,6.28
20004170,4170 Semmelweis (1980 PT),N,N,0,16.820,,,,,5.26
20004174,4174 Pikulia (1982 SB6),N,N,0,22.181,,,,,5.66
20004176,4176 Sudek (1987 DS),N,N,0,18.858,,,,,5.47
20004178,4178 Mimeev (1988 EO1),N,N,0,15.566,,,,,5.68
20004186,4186 Tamashima (1977 DT1),N,N,0,29.910,,,,,5.47
20004192,4192 Breysacher (1981 DH),N,N,0,21.245,,,,,5.74
20004193,4193 Salanave (1981 SM1),N,N,0,17.536,,,,,5.61
20004194,4194 Sweitzer (1982 RE),N,N,0,17.019,,,,,4.43
20004196,4196 Shuya (1982 SA13),N,N,0,36.714,,,,,7.69
20004201,4201 Orosz (1984 JA1),N,N,0,32.985,,,,,5.62
20004203,4203 Brucato (1985 FD3),N,N,0,17.803,,,,,4.2
20004208,4208 Kiselev (1986 RQ2),N,N,0,30.413,,,,,5.75
20004209,4209 Briggs (1986 TG4),N,N,0,31.303,,,,,5.61
20004211,4211 Rosniblett (1987 RT),N,N,0,24.973,,,,,5.7
20004212,4212 Sansyu-Asuke (1987 SB2),N,N,0,16.895,,,,,5.61
20004223,4223 Shikoku (1988 JM),N,N,0,22.869,,,,,5.22
20004224,4224 Susa (1988 KG),N,N,0,34.730,,,,,4.98
20004226,4226 Damiaan (1989 RE),N,N,0,33.065,,,,,4.85
20004230,4230 van den Bergh (1973 ST1),N,N,0,28.461,,,,,7.85
20004234,4234 Evtushenko (1978 JT1),N,N,0,15.723,,,,,5.75
20004236,4236 Lidov (1979 FV1),N,N,0,32.880,,,,,6.39
20004243,4243 Nankivell (1981 GF1),N,N,0,18.08,,,,,5.27
20004244,4244 Zakharchenko (1981 TO3),N,N,0,15.114,,,,,5.74
20004250,4250 Perun (1984 UG),N,N,0,22.576,,,,,5.65
20004255,4255 Spacewatch (1986 GW),N,N,0,15.111,,,,,7.93
20004266,4266 Waltari (1940 YE),N,N,0,22.638,,,,,5.64
20004290,4290 Heisei (1989 UK3),N,N,0,17.276,,,,,5.26
20004291,4291 Kodaihasu (1989 VH),N,N,0,18.372,,,,,5.15
20004292,4292 Aoba (1989 VO),N,N,0,24.695,,,,,4.56
20004293,4293 Masumi (1989 VT),N,N,0,15.795,,,,,4.48
20004298,4298 Jorgenunez (1941 WA),N,N,0,16.507,,,,,5.35
20004313,4313 Bouchet (1979 HK1),N,N,0,18.942,,,,,4.33
20004315,4315 Pronik (1979 SL11),N,N,0,20.534,,,,,5.14
20004317,4317 Garibaldi (1980 DA1),N,N,0,38.606,,,,,7.96
20004318,4318 Bata (1980 DE1),N,N,0,25.790,,,,,5.8
20004326,4326 McNally (1982 HS1),N,N,0,16.002,,,,,5.36
20004337,4337 Arecibo (1985 GB),N,N,0,19.686,,,,,5.9
20004342,4342 Freud (1987 QO9),N,N,0,19.180,,,,,4.6
20004343,4343 Tetsuya (1988 AC),N,N,0,18.271,,,,,4.66
20004344,4344 Buxtehude (1988 CR1),N,N,0,15.913,,,,,5.48
20004347,4347 Reger (1988 PK2),N,N,0,16.686,,,,,5.33
20004348,4348 Poulydamas (1988 RU),N,N,0,82.032,,,,,12
20004349,4349 Tiburcio (1989 LX),N,N,0,28.091,,,,,4.23
20004357,4357 Korinthos (2069 T-2),N,N,0,18.360,,,,,5.21
20004361,4361 Nezhdanova (1977 TG7),N,N,0,17.079,,,,,5.6
20004366,4366 Venikagan (1979 YV8),N,N,0,16.350,,,,,5.63
20004368,4368 Pillmore (1981 JC2),N,N,0,21.820,,,,,5.69
20004369,4369 Seifert (1982 OR),N,N,0,16.019,,,,,4.22
20004379,4379 Snelling (1988 PT1),N,N,0,20.107,,,,,5.62
20004380,4380 Geyer (1988 PB2),N,N,0,16.908,,,,,5.3
20004381,4381 Uenohara (1989 WD1),N,N,0,20.242,,,,,5.27
20004386,4386 Lust (6829 P-L),N,N,0,15.663,,,,,5.59
20004405,4405 Otava (1987 QD1),N,N,0,16.034,,,,,5.72
20004420,4420 Alandreev (1936 PB),N,N,0,16.028,,,,,4.38
20004424,4424 Arkhipova (1967 DB),N,N,0,24.019,,,,,4.58
20004431,4431 Holeungholee (1978 WU14),N,N,0,23.856,,,,,5.36
20004436,4436 Ortizmoreno (1983 EX),N,N,0,30.74,,,,,5.85
20004438,4438 Sykes (1983 WR),N,N,0,26.693,,,,,5.62
20004446,4446 Carolyn (1985 TT),N,N,0,28.645,,,,,7.95
20004449,4449 Sobinov (1987 RX3),N,N,0,30.02,,,,,5.57
20004452,4452 Ullacharles (1988 RN),N,N,0,15.622,,,,,4.23
20004460,4460 Bihoro (1990 DS),N,N,0,38.742,,,,,4.99
20004461,4461 Sayama (1990 EL),N,N,0,17.233,,,,,4.82
20004462,4462 Vaughan (1952 HJ2),N,N,0,18.629,,,,,5.4
20004470,4470 Sergeev-Censkij (1978 QP1),N,N,0,16.102,,,,,5.53
20004484,4484 Sif (1987 DD),N,N,0,16.266,,,,,4.28
20004489,4489 Dracius (1988 AK),N,N,0,76.595,,,,,11.8
20004492,4492 Debussy (1988 SH),N,N,1,17.359,,,,,4.61
20004493,4493 Naitomitsu (1988 TG1),N,N,0,16.809,,,,,5.25
20004495,4495 Dassanowsky (1988 VS),N,N,0,24.429,,,,,7.89
20004498,4498 Shinkoyama (1989 AG1),N,N,0,16.824,,,,,5.2
20004499,4499 Davidallen (1989 AO3),N,N,0,15.938,,,,,5.68
20004500,4500 Pascal (1989 CL),N,N,0,15.893,,,,,5.64
20004501,4501 Eurypylos (1989 CJ3),N,N,0,45.524,,,,,12
20004505,4505 Okamura (1990 DV1),N,N,0,18.762,,,,,5.22
20004521,4521 Akimov (1979 FU2),N,N,0,20.271,,,,,5.51
20004522,4522 Britastra (1980 BM),N,N,0,20.843,,,,,4.36
20004523,4523 MIT (1981 DM1),N,N,0,16.366,,,,,4.39
20004530,4530 Smoluchowski (1984 EP),N,N,0,15.732,,,,,5.5
20004534,4534 Rimskij-Korsakov (1986 PV4),N,N,0,15.838,,,,,4.68
20004542,4542 Mossotti (1989 BO),N,N,0,18.030,,,,,5.24
20004543,4543 Phoinix (1989 CQ1),N,N,0,63.836,,,,,11.7
20004545,4545 Primolevi (1989 SB11),N,N,0,16.668,,,,,5.59
20004547,4547 Massachusetts (1990 KP),N,N,0,33.036,,,,,4.23
20004554,4554 Fanynka (1986 UT),N,N,0,26.315,,,,,5.69
20004562,4562 Poleungkuk (1979 UD2),N,N,0,15.006,,,,,3.89
20004571,4571 Grumiaux (1985 RY3),N,N,0,15.115,,,,,5.64
20004573,4573 Piestany (1986 TP6),N,N,0,15.245,,,,,5.31
20004576,4576 Yanotoyohiko (1988 CC),N,N,0,17.151,,,,,5.18
20004582,4582 Hank (1989 FW),N,N,0,16.784,,,,,4.38
20004597,4597 Consolmagno (1983 UA1),N,N,0,15.634,,,,,4.21
20004603,4603 Bertaud (1986 WM3),N,N,0,22.496,,,,,4.26
20004609,4609 Pizarro (1988 CT3),N,N,0,29.012,,,,,5.5
20004617,4617 Zadunaisky (1976 DK),N,N,0,32.685,,,,,5.75
20004628,4628 Laplace (1986 RU4),N,N,0,18.719,,,,,4.3
20004642,4642 Murchie (1990 QG4),N,N,0,17.065,,,,,5.67
20004645,4645 Tentaikojo (1990 SP4),N,N,0,17.238,,,,,4.37
20004649,4649 Sumoto (1936 YD),N,N,0,15.168,,,,,4.55
20004657,4657 Lopez (1979 SU9),N,N,0,15.967,,,,,5.46
20004662,4662 Runk (1984 HL),N,N,0,16.587,,,,,4.68
20004663,4663 Falta (1984 SM1),N,N,0,28.824,,,,,5.75
20004672,4672 Takuboku (1988 HB),N,N,0,28.115,,,,,5.69
20004683,4683 Veratar (1976 GJ1),N,N,0,17.258,,,,,5.5
20004685,4685 Karetnikov (1978 SP6),N,N,0,18.816,,,,,5.65
20004707,4707 Khryses (1988 PY),N,N,0,37.766,,,,,11.8
20004708,4708 Polydoros (1988 RT),N,N,0,54.964,,,,,12
20004709,4709 Ennomos (1988 TU2),N,N,0,91.433,,,,,12.1
20004712,4712 Iwaizumi (1989 QE),N,N,0,28.778,,,,,5.59
20004714,4714 Toyohiro (1989 SH),N,N,0,19.180,,,,,5.26
20004715,4715 Medesicaste (1989 TS1),N,N,0,62.097,,,,,11.6
20004716,4716 Urey (1989 UL5),N,N,0,15.409,,,,,5.7
20004717,4717 Kaneko (1989 WX),N,N,0,17.99,,,,,5.24
20004722,4722 Agelaos (4271 T-3),N,N,0,50.378,,,,,11.9
20004730,4730 Xingmingzhou (1980 XZ),N,N,0,24.628,,,,,5.53
20004732,4732 Froeschle (1981 JG),N,N,0,29.981,,,,,5.61
20004741,4741 Leskov (1985 VP3),N,N,0,17.047,,,,,5.8
20004744,4744 Rovereto (1988 RF5),N,N,0,19.189,,,,,4.67
20004746,4746 Doi (1989 TP1),N,N,0,21.925,,,,,5.76
20004751,4751 Alicemanning (1991 BG),N,N,0,17.595,,,,,5.61
20004754,4754 Panthoos (5010 T-3),N,N,0,53.025,,,,,12.1
20004758,4758 Hermitage (1978 SN4),N,N,0,19.455,,,,,5.74
20004759,4759 Aretta (1978 VG10),N,N,0,15.744,,,,,5.66
20004768,4768 Hartley (1988 PH1),N,N,0,34.349,,,,,5.65
20004772,4772 Frankdrake (1989 VM),N,N,0,27.570,,,,,5.62
20004779,4779 Whitley (1978 XQ),N,N,0,15.093,,,,,5.74
20004790,4790 Petrpravec (1988 PP),N,N,0,16.217,,,,,4.25
20004791,4791 Iphidamas (1988 PB1),N,N,0,49.528,,,,,11.7
20004792,4792 Lykaon (1988 RK1),N,N,0,50.870,,,,,12
20004804,4804 Pasteur (1989 XC1),N,N,0,15.427,,,,,4.41
20004805,4805 Asteropaios (1990 VH7),N,N,0,57.647,,,,,11.8
20004808,4808 Ballaero (1925 BA),N,N,0,19.238,,,,,4.36
20004813,4813 Terebizh (1977 RR7),N,N,0,17.873,,,,,5.52
20004827,4827 Dares (1988 QE),N,N,0,42.770,,,,,11.6
20004828,4828 Misenus (1988 RV),N,N,0,45.954,,,,,11.7
20004829,4829 Sergestus (1988 RM1),N,N,0,32.220,,,,,11.8
20004831,4831 Baldwin (1988 RX11),N,N,0,18.381,,,,,5.42
20004832,4832 Palinurus (1988 TU1),N,N,0,52.058,,,,,12.1
20004833,4833 Meges (1989 AL2),N,N,0,80.165,,,,,12
20004834,4834 Thoas (1989 AM2),N,N,0,72.331,,,,,11.9
20004835,4835 Asaeus (1989 BQ),N,N,0,30.175,,,,,11.8
20004836,4836 Medon (1989 CK1),N,N,0,63.277,,,,,11.9
20004837,4837 Bickerton (1989 ME),N,N,0,28.328,,,,,5.71
20004840,4840 Otaynang (1989 UY),N,N,0,21.151,,,,,5.68
20004843,4843 Megantic (1990 DR4),N,N,0,26.690,,,,,5.44
20004848,4848 Tutenchamun (3233 T-2),N,N,0,22.453,,,,,5.58
20004860,4860 Gubbio (1987 EP),N,N,0,25.733,,,,,4.27
20004867,4867 Polites (1989 SZ),N,N,0,57.251,,,,,11.8
20004870,4870 Shcherban' (1989 UK8),N,N,0,20.018,,,,,5.77
20004889,4889 Praetorius (1982 UW3),N,N,0,21.181,,,,,5.43
20004891,4891 Blaga (1984 GR),N,N,0,20.922,,,,,5.63
20004896,4896 Tomoegozen (1986 YA),N,N,0,28.787,,,,,5.47
20004902,4902 Thessandrus (1989 AN2),N,N,0,51.263,,,,,11.9
20004907,4907 Zoser (7618 P-L),N,N,0,21.162,,,,,5.67
20004916,4916 Brumberg (1970 PS),N,N,0,16.507,,,,,5.31
20004930,4930 Rephiltim (1983 AO2),N,N,0,35.676,,,,,5.52
20004932,4932 Texstapa (1984 EA1),N,N,0,25.603,,,,,5.49
20004940,4940 Polenov (1986 QY4),N,N,0,17.782,,,,,5.46
20004941,4941 Yahagi (1986 UA),N,N,0,17.560,,,,,5.69
20004946,4946 Askalaphus (1988 BW1),N,N,0,48.209,,,,,12.3
20004952,4952 Kibeshigemaro (1990 FC1),N,N,0,19.233,,,,,5.61
20004955,4955 Gold (1990 SF2),N,N,0,19.805,,,,,5.6
20004958,4958 Wellnitz (1991 NT1),N,N,0,16.358,,,,,5.23
20004959,4959 Niinoama (1991 PA1),N,N,0,35.842,,,,,5.58
20004967,4967 Glia (1983 CF1),N,N,0,30.022,,,,,5.59
20004973,4973 Showa (1990 FT),N,N,0,27.958,,,,,6.34
20004975,4975 Dohmoto (1990 SZ1),N,N,0,17.723,,,,,5.4
20004976,4976 Choukyongchol (1991 PM),N,N,0,16.930,,,,,5.26
20004980,4980 Magomaev (1974 SP1),N,N,0,16.963,,,,,5.71
20004998,4998 Kabashima (1986 VG),N,N,0,15.669,,,,,5.22
20005012,5012 Eurymedon (9507 P-L),N,N,0,36.960,,,,,12.1
20005014,5014 Gorchakov (1974 ST),N,N,0,19.297,,,,,5.67
20005017,5017 Tenchi (1977 DS2),N,N,0,22.488,,,,,5.59
20005021,5021 Krylania (1982 VK12),N,N,0,17.519,,,,,5.74
20005022,5022 Roccapalumba (1984 HE1),N,N,0,32.547,,,,,5.59
20005023,5023 Agapenor (1985 TG3),N,N,0,27.850,,,,,11.7
20005024,5024 Bechmann (1985 VP),N,N,0,26.630,,,,,5.79
20005025,5025 Mecisteus (1986 TS6),N,N,0,39.843,,,,,11.8
20005027,5027 Androgeos (1988 BX1),N,N,0,59.786,,,,,12.2
20005028,5028 Halaesus (1988 BY1),N,N,0,50.770,,,,,12.1
20005036,5036 Tuttle (1991 US2),N,N,0,23.370,,,,,5.58
20005041,5041 Theotes (1973 SW1),N,N,0,41.899,,,,,11.9
20005042,5042 Colpa (1974 ME),N,N,0,17.846,,,,,5.21
20005043,5043 Zadornov (1974 SB5),N,N,0,15.280,,,,,5.49
20005055,5055 Opekushin (1986 PB5),N,N,0,15.834,,,,,5.44
20005057,5057 Weeks (1987 DC6),N,N,0,16.372,,,,,5.53
20005070,5070 Arai (1991 XT),N,N,0,28.47,,,,,5.49
20005071,5071 Schoenmaker (3099 T-2),N,N,0,16.331,,,,,5.67
20005079,5079 Brubeck (1975 DB),N,N,0,16.50,,,,,4.29
20005081,5081 Sanguin (1976 WC1),N,N,0,17.464,,,,,3.53
20005084,5084 Gnedin (1977 FN1),N,N,0,17.822,,,,,5.58
20005088,5088 Tancredi (1979 QZ1),N,N,0,15.939,,,,,5.48
20005092,5092 Manara (1982 FJ),N,N,0,24.573,,,,,5.72
20005102,5102 Benfranklin (1986 RD1),N,N,0,16.727,,,,,4.69
20005107,5107 Laurenbacall (1987 DS6),N,N,0,17.030,,,,,5.56
20005116,5116 Korsor (1988 EU),N,N,0,18.573,,,,,5.68
20005119,5119 Imbrius (1988 RA1),N,N,0,49.251,,,,,11.9
20005120,5120 Bitias (1988 TZ1),N,N,0,47.987,,,,,12.1
20005123,5123 Cynus (1989 BL),N,N,0,35.387,,,,,11.9
20005126,5126 Achaemenides (1989 CH2),N,N,0,51.922,,,,,12
20005128,5128 Wakabayashi (1989 FJ),N,N,0,18.325,,,,,4.61
20005130,5130 Ilioneus (1989 SC7),N,N,0,60.711,,,,,11.8
20005133,5133 Phillipadams (1990 PA),N,N,0,22.674,,,,,4.47
20005140,5140 Kida (1990 XH),N,N,0,19.382,,,,,5.65
20005144,5144 Achates (1991 XX),N,N,0,80.958,,,,,11.8
20005153,5153 Gierasch (1940 GO),N,N,0,27.494,,,,,4.33
20005155,5155 Denisyuk (1972 HR),N,N,0,15.350,,,,,5.53
20005162,5162 Piemonte (1982 BW),N,N,0,16.953,,,,,5.25
20005167,5167 Joeharms (1985 GU1),N,N,0,16.918,,,,,4.35
20005176,5176 Yoichi (1989 AU),N,N,0,16.56,,,,,4.4
20005190,5190 Fry (1990 UR2),N,N,0,15.384,,,,,5.59
20005192,5192 Yabuki (1991 CC),N,N,0,31.503,,,,,5.7
20005193,5193 Tanakawataru (1992 ET),N,N,0,21.601,,,,,5.68
20005198,5198 Fongyunwah (1975 BP1),N,N,0,16.611,,,,,5.51
20005209,5209 Oloosson (1989 CW1),N,N,0,48.197,,,,,11.9
20005219,5219 Zemka (1976 GU3),N,N,0,17.192,,,,,5.72
20005222,5222 Ioffe (1980 TL13),N,N,0,17.989,,,,,4.62
20005225,5225 Loral (1983 TS1),N,N,0,15.301,,,,,5.42
20005229,5229 Irurita (1987 DE6),N,N,0,18.270,,,,,5.5
20005233,5233 Nastes (1988 RL10),N,N,0,29.035,,,,,11.7
20005241,5241 Beeson (1990 YL),N,N,0,16.414,,,,,5.54
20005244,5244 Amphilochos (1973 SQ1),N,N,0,36.689,,,,,11.8
20005249,5249 Giza (1983 HJ),N,N,0,20.502,,,,,5.64
20005254,5254 Ulysses (1986 VG1),N,N,0,76.147,,,,,11.9
20005258,5258 Rhoeo (1989 AU1),N,N,0,53.275,,,,,11.7
20005259,5259 Epeigeus (1989 BB1),N,N,0,44.741,,,,,11.9
20005262,5262 Brucegoldberg (1990 XB1),N,N,0,33.25,,,,,5.41
20005263,5263 Arrius (1991 GY9),N,N,0,25.615,,,,,5.71
20005264,5264 Telephus (1991 KC),N,N,0,68.472,,,,,11.9
20005274,5274 Degewij (1985 RS),N,N,0,15.881,,,,,4.37
20005281,5281 Lindstrom (1988 SO1),N,N,0,16.985,,,,,5.23
20005283,5283 Pyrrhus (1989 BW),N,N,0,48.356,,,,,11.8
20005284,5284 Orsilocus (1989 CK2),N,N,0,50.159,,,,,11.9
20005285,5285 Krethon (1989 EO11),N,N,0,49.606,,,,,11.8
20005290,5290 Langevin (1990 OD4),N,N,0,17.957,,,,,4.52
20005295,5295 Masayo (1991 CE),N,N,0,21.045,,,,,5.58
20005296,5296 Friedrich (9546 P-L),N,N,0,19.266,,,,,5.5
20005299,5299 Bittesini (1969 LB),N,N,0,17.731,,,,,5.5
20005301,5301 Novobranets (1974 SD3),N,N,0,20.970,,,,,6.18
20005304,5304 Bazhenov (1978 TA7),N,N,0,18.001,,,,,5.14
20005316,5316 Filatov (1982 UB7),N,N,0,45.693,,,,,5.62
20005320,5320 Lisbeth (1985 VD),N,N,0,16.531,,,,,5.57
20005330,5330 Senrikyu (1990 BQ1),N,N,0,16.541,,,,,4.6
20005336,5336 Kley (1991 JE1),N,N,0,25.260,,,,,5.5
20005337,5337 Aoki (1991 LD),N,N,0,30.782,,,,,5.72
20005339,5339 Desmars (1992 CD),N,N,0,16.356,,,,,5.7
20005346,5346 Benedetti (1981 QE3),N,N,0,15.861,,,,,5.58
20005348,5348 Kennoguchi (1988 BB),N,N,0,15.170,,,,,4.67
20005354,5354 Hisayo (1990 BJ2),N,N,0,15.610,,,,,5.69
20005360,5360 Rozhdestvenskij (1975 VD9),N,N,0,28.062,,,,,5.83
20005361,5361 Goncharov (1976 YC2),N,N,0,23.522,,,,,5.54
20005362,5362 Johnyoung (1978 CH),N,N,0,21.882,,,,,6.23
20005368,5368 Vitagliano (1984 SW5),N,N,0,34.807,,,,,7.91
20005371,5371 Albertoaccomazzi (1987 VG1),N,N,0,18.235,,,,,5.64
20005374,5374 Hokutosei (1989 AM1),N,N,0,38.657,,,,,5.65
20005385,5385 Kamenka (1975 TS3),N,N,0,16.768,,,,,5.6
20005399,5399 Awa (1989 BT),N,N,0,17.410,,,,,4.69
20005403,5403 Takachiho (1990 DM),N,N,0,15.291,,,,,5.25
20005406,5406 Jonjoseph (1991 PH11),N,N,0,16.857,,,,,4.35
20005411,5411 Liia (1973 AT3),N,N,0,19.288,,,,,5.38
20005413,5413 Smyslov (1977 EC2),N,N,0,17.572,,,,,5.62
20005416,5416 Estremadoyro (1978 VE5),N,N,0,19.006,,,,,4.64
20005422,5422 Hodgkin (1982 YL1),N,N,0,16.336,,,,,5.11
20005434,5434 Tomwhitney (1989 ES),N,N,0,17.226,,,,,5.68
20005435,5435 Kameoka (1990 BS1),N,N,0,26.301,,,,,5.6
20005436,5436 Eumelos (1990 DK),N,N,0,37.696,,,,,11.9
20005438,5438 Lorre (1990 QJ),N,N,0,28.072,,,,,4.56
20005439,5439 Couturier (1990 RW),N,N,0,22.099,,,,,7.8
20005441,5441 Andymurray (1991 JZ1),N,N,0,15.420,,,,,5.33
20005446,5446 Heyler (1991 PB13),N,N,0,18.883,,,,,5.76
20005450,5450 Sokrates (2780 P-L),N,N,0,20.526,,,,,4.72
20005454,5454 Kojiki (1977 EW5),N,N,0,16.763,,,,,5.62
20005457,5457 Queen's (1980 TW5),N,N,0,20.553,,,,,5.4
20005458,5458 Aizman (1980 TB12),N,N,0,18.135,,,,,5.65
20005461,5461 Autumn (1983 HB1),N,N,0,21.485,,,,,5.6
20005468,5468 Hamatonbetsu (1988 BK),N,N,0,23.936,,,,,4.87
20005471,5471 Tunguska (1988 PK1),N,N,0,15.954,,,,,5.19
20005476,5476 Mulius (1989 TO11),N,N,0,35.096,,,,,11.6
20005480,5480 (1989 YK8),N,N,0,15.104,,,,,5.54
20005483,5483 Cherkashin (1990 UQ11),N,N,0,17.048,,,,,5.53
20005488,5488 Kiyosato (1991 VK5),N,N,0,18.819,,,,,5.28
20005495,5495 Rumyantsev (1972 RY3),N,N,0,25.518,,,,,6.33
20005505,5505 Rundetaarn (1986 VD1),N,N,0,22.042,,,,,4.87
20005508,5508 Gomyou (1988 EB),N,N,0,15.358,,,,,4.79
20005511,5511 Cloanthus (1988 TH1),N,N,0,39.773,,,,,12.1
20005519,5519 Lellouch (1990 QB4),N,N,0,19.917,,,,,5.63
20005524,5524 Lecacheux (1991 RA30),N,N,0,19.902,,,,,3.64
20005528,5528 (1992 AJ),N,N,0,21.001,,,,,5.85
20005532,5532 Ichinohe (1932 CY),N,N,0,17.929,,,,,5.56
20005550,5550 (1981 UB1),N,N,0,18.320,,,,,5.42
20005567,5567 Durisen (1953 FK1),N,N,0,36.475,,,,,5.05
20005570,5570 Kirsan (1976 GM7),N,N,0,15.471,,,,,5.81
20005572,5572 Bliskunov (1978 SS2),N,N,0,20.015,,,,,5.52
20005576,5576 Albanese (1986 UM1),N,N,0,24.332,,,,,4.58
20005591,5591 Koyo (1990 VF2),N,N,0,17.075,,,,,4.63
20005592,5592 Oshima (1990 VB4),N,N,0,22.657,,,,,5.66
20005594,5594 Jimmiller (1991 NK1),N,N,0,25.856,,,,,5.63
20005603,5603 Rausudake (1992 CE),N,N,0,45.677,,,,,7.97
20005637,5637 Gyas (1988 RF1),N,N,0,28.168,,,,,11.8
20005638,5638 Deikoon (1988 TA3),N,N,0,41.455,,,,,12
20005644,5644 Maureenbell (1990 QG2),N,N,0,15.926,,,,,5.53
20005648,5648 Axius (1990 VU1),N,N,0,59.295,,,,,11.7
20005651,5651 Traversa (1991 CA2),N,N,0,26.88,,,,,5.56
20005652,5652 Amphimachus (1992 HS3),N,N,0,53.921,,,,,11.9
20005654,5654 Terni (1993 KG),N,N,0,18.720,,,,,4.64
20005661,5661 Hildebrand (1977 PO1),N,N,0,34.37,,,,,7.88
20005670,5670 Rosstaylor (1985 VF2),N,N,0,29.619,,,,,5.66
20005697,5697 Arrhenius (6766 P-L),N,N,0,16.501,,,,,5.56
20005698,5698 Nolde (4121 T-1),N,N,0,16.690,,,,,5.52
20005704,5704 Schumacher (1950 DE),N,N,0,23.597,,,,,5.75
20005709,5709 Tamyeunleung (1977 TS3),N,N,0,18.36,,,,,5.43
20005711,5711 Eneev (1978 SO4),N,N,0,38.81,,,,,7.81
20005714,5714 Krasinsky (1982 PR),N,N,0,19.916,,,,,5.55
20005715,5715 Kramer (1982 SE1),N,N,0,16.106,,,,,5.7
20005733,5733 (1989 AQ),N,N,0,20.670,,,,,5.76
20005742,5742 (1990 TN4),N,N,0,17.205,,,,,5.48
20005755,5755 (1992 OP7),N,N,0,15.247,,,,,5.25
