"spkid","full_name","neo","pha","sats","diameter","GM","BV","UB","IR","per_y"
20001890,"  1890 Konoshenkova (1968 CD)",N,N,0,25.68,,,,,5.77
20001895,"  1895 Larink (1971 UZ)",N,N,0,19.989,,,,,5.72
20001901,"  1901 Moravia (1972 AD)",N,N,0,28.096,,,,,5.82
20001902,"  1902 Shaposhnikov (1972 HU)",N,N,0,83.430,,0.729,0.254,,7.89
20001903,"  1903 Adzhimushkaj (1972 JL)",N,N,0,27.642,,,,,5.2
20001908,"  1908 Pobeda (1972 RL2)",N,N,0,18.384,,,,,4.92
20001909,"  1909 Alekhin (1972 RW2)",N,N,0,18.681,,,,,3.77
20001910,"  1910 Mikhailov (1972 TZ1)",N,N,0,37.201,,,,,5.31
20001911,"  1911 Schubart (1973 UD)",N,N,0,67.476,,0.701,0.217,,7.94
20001918,"  1918 Aiguillon (1968 UA)",N,N,0,19.536,,,,,5.69
20001922,"  1922 Zulu (1949 HC)",N,N,0,20.561,,,,,5.82
20001926,"  1926 Demiddelaer (1935 JA)",N,N,0,17.752,,,,,4.34
20001930,"  1930 Lucifer (1964 UA)",N,N,0,34.437,,,,,4.94
20001936,"  1936 Lugano (1973 WD)",N,N,0,33.905,,,,,4.37
20001939,"  1939 Loretta (1974 UC)",N,N,0,30.365,,,,,5.52
20001940,"  1940 Whipple (1975 CA)",N,N,0,37.481,,,,,5.36
20001941,"  1941 Wild (1931 TN1)",N,N,0,17.120,,,,,7.87
20001942,"  1942 Jablunka (1972 SA)",N,N,0,16.766,,,,,3.53
20001947,"  1947 Iso-Heikkila (1935 EA)",N,N,0,31.611,,,,,5.59
20001952,"  1952 Hesburgh (1951 JC)",N,N,0,37.501,,0.756,0.340,,5.47
20001953,"  1953 Rupertwildt (1951 UK)",N,N,0,21.970,,,,,5.48
20001956,"  1956 Artek (1969 TX1)",N,N,0,19.921,,,,,5.73
20001957,"  1957 Angara (1970 GF)",N,N,0,17.907,,0.900,0.380,,5.22
20001958,"  1958 Chandra (1970 SB)",N,N,0,34.278,,,,,5.48
20001960,"  1960 Guisan (1973 UA)",N,N,0,27.004,,0.720,0.290,,4.02
20001961,"  1961 Dufour (1973 WA)",N,N,0,50.31,,,,,5.7
20001962,"  1962 Dunant (1973 WE)",N,N,0,18.927,,,,,5.66
20001963,"  1963 Bezovec (1975 CB)",N,N,0,35.536,,0.737,0.332,,3.77
20001969,"  1969 Alain (1935 CG)",N,N,0,22.895,,,,,5.43
20001970,"  1970 Sumeria (1954 ER)",N,N,0,19.352,,,,,4.63
20001973,"  1973 Colocolo (1968 OA)",N,N,0,26.269,,,,,5.68
20001977,"  1977 Shura (1970 QY)",N,N,0,17.211,,,,,4.64
20001983,"  1983 Bok (1975 LB)",N,N,0,15.701,,,,,4.24
20001984,"  1984 Fedynskij (1926 TN)",N,N,0,36.413,,,,,5.23
20001985,"  1985 Hopmann (1929 AE)",N,N,0,35.51,,,,,5.51
20001986,"  1986 Plaut (1935 SV1)",N,N,0,19.563,,,,,5.43
20001994,"  1994 Shane (1961 TE)",N,N,0,25.15,,,,,4.38
20001999,"  1999 Hirayama (1973 DR)",N,N,0,38.277,,,,,5.49
20002002,"  2002 Euler (1973 QQ1)",N,N,0,19.773,,,,,3.76
20002003,"  2003 Harding (6559 P-L)",N,N,0,20.173,,,,,5.35
20002007,"  2007 McCuskey (1963 SQ)",N,N,0,25.733,,,,,3.68
20002008,"  2008 Konstitutsiya (1973 SV4)",N,N,0,52.023,,,,,5.76
20002009,"  2009 Voloshina (1968 UL)",N,N,0,26.558,,,,,5.51
20002010,"  2010 Chebyshev (1969 TL4)",N,N,0,24.649,,0.705,0.339,,5.43
20002016,"  2016 Heinemann (1938 SE)",N,N,0,22.435,,,,,5.54
20002020,"  2020 Ukko (1936 FR)",N,N,0,18.738,,,,,5.26
20002023,"  2023 Asaph (1952 SA)",N,N,0,19.678,,,,,4.89
20002025,"  2025 Nortia (1953 LG)",N,N,0,42.769,,,,,5.61
20002027,"  2027 Shen Guo (1964 VR1)",N,N,0,16.509,,,,,5.26
20002032,"  2032 Ethel (1970 OH)",N,N,0,36.007,,,,,5.37
20002040,"  2040 Chalonge (1974 HA)",N,N,0,33.901,,,,,5.49
20002041,"  2041 Lancelot (2523 P-L)",N,N,0,16.833,,,,,5.62
20002043,"  2043 Ortutay (1936 TH)",N,N,0,48.460,,,,,5.48
20002046,"  2046 Leningrad (1968 UD1)",N,N,0,23.968,,,,,5.61
20002052,"  2052 Tamriko (1976 UN)",N,N,0,26.799,,0.825,0.433,,5.22
20002054,"  2054 Gawain (4097 P-L)",N,N,0,18.042,,,,,5.11
20002058,"  2058 Roka (1938 BH)",N,N,0,24.273,,,,,5.53
20002065,"  2065 Spicer (1959 RN)",N,N,0,16.721,,,,,4.44
20002066,"  2066 Palala (1934 LB)",N,N,0,17.025,,,,,3.7
20002067,"  2067 Aksnes (1936 DD)",N,N,0,46.003,,0.658,0.240,,7.92
20002068,"  2068 Dangreen (1948 AD)",N,N,0,34.322,,,,,4.61
20002069,"  2069 Hubble (1955 FT)",N,N,0,38.471,,,,,5.6
20002081,"  2081 Sazava (1976 DH)",N,N,0,16.669,,0.598,0.223,,3.84
20002082,"  2082 Galahad (7588 P-L)",N,N,0,17.120,,,,,4.99
20002084,"  2084 Okayama (1935 CK)",N,N,0,18.079,,,,,3.71
20002089,"  2089 Cetacea (1977 VF)",N,N,0,16.123,,0.823,0.404,,4.04
20002090,"  2090 Mizuho (1978 EA)",N,N,0,17.991,,0.871,0.499,,5.4
20002091,"  2091 Sampo (1941 HO)",N,N,0,23.024,,,,,5.24
20002097,"  2097 Galle (1953 PV)",N,N,0,26.330,,,,,5.56
20002103,"  2103 Laverna (1960 FL)",N,N,0,23.116,,,,,5.57
20002104,"  2104 Toronto (1963 PD)",N,N,0,35.874,,,,,5.69
20002105,"  2105 Gudy (1976 DA)",N,N,0,19.673,,,,,3.69
20002106,"  2106 Hugo (1936 UF)",N,N,0,16.518,,,,,4.44
20002107,"  2107 Ilmari (1941 VA)",N,N,0,16.660,,,,,4.26
20002108,"  2108 Otto Schmidt (1948 TR1)",N,N,0,28.999,,,,,3.8
20002109,"  2109 Dhotel (1950 TH2)",N,N,0,20.408,,,,,4.42
20002111,"  2111 Tselina (1969 LG)",N,N,0,22.773,,0.799,0.463,,5.24
20002114,"  2114 Wallenquist (1976 HA)",N,N,0,22.558,,,,,5.73
20002115,"  2115 Irakli (1976 UD)",N,N,0,21.381,,,,,5.22
20002116,"  2116 Mtskheta (1976 UM)",N,N,0,22.994,,,,,4.17
20002120,"  2120 Tyumenia (1967 RM)",N,N,0,51.485,,,,,5.35
20002127,"  2127 Tanya (1971 KB1)",N,N,0,37.736,,,,,5.75
20002132,"  2132 Zhukov (1975 TW3)",N,N,0,30.787,,,,,4.64
20002136,"  2136 Jugta (1933 OC)",N,N,0,18.215,,,,,5.26
20002137,"  2137 Priscilla (1936 QZ)",N,N,0,34.957,,,,,5.69
20002138,"  2138 Swissair (1968 HB)",N,N,0,15.328,,,,,4.4
20002139,"  2139 Makharadze (1970 MC)",N,N,0,17.240,,0.653,0.231,,3.86
20002140,"  2140 Kemerovo (1970 PE)",N,N,0,34.539,,,,,5.16
20002142,"  2142 Landau (1972 GA)",N,N,0,20.134,,,,,5.63
20002144,"  2144 Marietta (1975 BC1)",N,N,0,15.677,,,,,4.88
20002145,"  2145 Blaauw (1976 UF)",N,N,0,40.549,,,,,5.76
20002146,"  2146 Stentor (1976 UQ)",N,N,0,50.755,,,,,11.8
20002147,"  2147 Kharadze (1976 US)",N,N,0,23.035,,,,,5.65
20002148,"  2148 Epeios (1976 UW)",N,N,0,37.980,,,,,11.9
20002152,"  2152 Hannibal (1978 WK)",N,N,0,44.559,,,,,5.52
20002153,"  2153 Akiyama (1978 XD)",N,N,0,23.166,,,,,5.52
20002158,"  2158 Tietjen (1933 OS)",N,N,0,22.658,,,,,5.38
20002161,"  2161 Grissom (1963 UD)",N,N,0,15.857,,,,,4.55
20002163,"  2163 Korczak (1971 SP1)",N,N,0,24.368,,,,,5.59
20002164,"  2164 Lyalya (1972 RM2)",N,N,0,19.972,,,,,5.71
20002165,"  2165 Young (1956 RJ)",N,N,0,27.115,,,,,5.53
20002169,"  2169 Taiwan (1964 VP1)",N,N,0,19.263,,,,,4.65
20002173,"  2173 Maresjev (1974 QG1)",N,N,0,28.324,,,,,5.56
20002177,"  2177 Oliver (6551 P-L)",N,N,0,19.832,,,,,5.71
20002179,"  2179 Platzeck (1965 MA)",N,N,0,19.875,,,,,5.22
20002180,"  2180 Marjaleena (1940 RJ)",N,N,0,21.357,,,,,5.23
20002182,"  2182 Semirot (1953 FH1)",N,N,0,24.313,,,,,5.52
20002183,"  2183 Neufang (1959 OB)",N,N,0,23.816,,,,,5.17
20002184,"  2184 Fujian (1964 TV2)",N,N,0,35.690,,,,,5.67
20002191,"  2191 Uppsala (1977 PA1)",N,N,0,17.54,,,,,5.24
20002192,"  2192 Pyatigoriya (1972 HP)",N,N,0,29.217,,,,,5.56
20002193,"  2193 Jackson (1926 KB)",N,N,0,58.265,,,,,5.47
20002196,"  2196 Ellicott (1965 BC)",N,N,0,57.384,,0.671,0.248,,6.38
20002197,"  2197 Shanghai (1965 YN)",N,N,0,20.198,,,,,5.59
20002203,"  2203 van Rhijn (1935 SQ1)",N,N,0,21.501,,,,,5.46
20002204,"  2204 Lyyli (1943 EQ)",N,N,0,25.16,,,,,4.17
20002206,"  2206 Gabrova (1976 GR3)",N,N,0,20.479,,,,,5.23
20002207,"  2207 Antenor (1977 QH1)",N,N,0,97.658,,0.733,0.232,,11.8
20002208,"  2208 Pushkin (1977 QL3)",N,N,0,40.850,,0.753,0.240,,6.58
20002209,"  2209 Tianjin (1978 US1)",N,N,0,16.786,,,,,4.81
20002211,"  2211 Hanuman (1951 WO2)",N,N,0,17.603,,,,,5.67
20002214,"  2214 Carol (1953 GF)",N,N,0,25.860,,,,,5.59
20002216,"  2216 Kerch (1971 LF)",N,N,0,18.024,,,,,5.25
20002217,"  2217 Eltigen (1971 SK2)",N,N,0,28.800,,,,,5.59
20002218,"  2218 Wotho (1975 AK)",N,N,0,28.158,,,,,5.32
20002219,"  2219 Mannucci (1975 LU)",N,N,0,38.814,,,,,5.61
20002220,"  2220 Hicks (1975 VB)",N,N,0,16.301,,,,,5.62
20002222,"  2222 Lermontov (1977 ST1)",N,N,0,29.644,,,,,5.52
20002223,"  2223 Sarpedon (1977 TL3)",N,N,0,77.480,,0.778,0.244,,12.1
20002224,"  2224 Tucson (2528 P-L)",N,N,0,22.73,,,,,4.89
20002228,"  2228 Soyuz-Apollo (1977 OH)",N,N,0,26.080,,,,,5.56
20002231,"  2231 Durrell (1941 SG)",N,N,0,15.818,,,,,4.5
20002235,"  2235 Vittore (A924 GA)",N,N,0,41.688,,,,,5.74
20002237,"  2237 Melnikov (1938 TB)",N,N,0,21.353,,,,,5.57
20002239,"  2239 Paracelsus (1978 RC)",N,N,0,33.978,,,,,5.7
20002240,"  2240 Tsai (1978 YA)",N,N,0,24.395,,,,,5.61
20002241,"  2241 Alcathous (1979 WM)",N,N,0,113.682,,0.728,0.226,,11.8
20002244,"  2244 Tesla (1952 UW1)",N,N,0,24.377,,,,,4.71
20002245,"  2245 Hekatostos (1968 BC)",N,N,0,29.28,,,,,4.28
20002246,"  2246 Bowell (1979 XH)",N,N,0,48.424,,0.746,0.239,,7.86
20002248,"  2248 Kanda (1933 DE)",N,N,0,26.361,,,,,5.49
20002249,"  2249 Yamamoto (1942 GA)",N,N,0,33.606,,,,,5.7
20002250,"  2250 Stalingrad (1972 HN)",N,N,0,19.270,,,,,5.7
20002251,"  2251 Tikhov (1977 SU1)",N,N,0,29.488,,,,,4.46
20002252,"  2252 CERGA (1978 VT)",N,N,0,18.456,,,,,4.23
20002255,"  2255 Qinghai (1977 VK1)",N,N,0,24.110,,,,,5.47
20002256,"  2256 Wisniewski (4519 P-L)",N,N,0,16.637,,,,,5.45
20002258,"  2258 Viipuri (1939 TA)",N,N,0,26.255,,,,,4.42
20002259,"  2259 Sofievka (1971 OG)",N,N,0,17.208,,,,,3.48
20002260,"  2260 Neoptolemus (1975 WM1)",N,N,0,76.435,,,,,11.9
20002263,"  2263 Shaanxi (1978 UW1)",N,N,0,26.702,,,,,5.24
20002264,"  2264 Sabrina (1979 YK)",N,N,0,34.192,,,,,5.51
20002266,"  2266 Tchaikovsky (1974 VK)",N,N,0,46.94,,0.752,0.245,,6.28
20002269,"  2269 Efremiana (1976 JA2)",N,N,0,29.604,,,,,5.53
20002270,"  2270 Yazhi (1980 ED)",N,N,0,25.790,,,,,5.58
20002271,"  2271 Kiso (1976 UV5)",N,N,0,31.229,,,,,4.58
20002276,"  2276 Warck (1933 QA)",N,N,0,15.038,,,,,3.66
20002288,"  2288 Karolinum (1979 UZ)",N,N,0,18.910,,,,,4.97
20002290,"  2290 Helffrich (1932 CD1)",N,N,0,17.333,,,,,4.18
20002291,"  2291 Kevo (1941 FS)",N,N,0,41.429,,,,,5.32
20002294,"  2294 Andronikov (1977 PL1)",N,N,0,15.404,,,,,4.15
20002295,"  2295 Matusovskij (1977 QD1)",N,N,0,20.701,,,,,4.95
20002296,"  2296 Kugultinov (1975 BA1)",N,N,0,21.566,,,,,5.68
20002297,"  2297 Daghestan (1978 RE)",N,N,0,26.579,,,,,5.67
20002301,"  2301 Whitford (1965 WJ)",N,N,0,17.405,,,,,5.64
20002306,"  2306 Bauschinger (1939 PM)",N,N,0,19.360,,,,,4.52
20002307,"  2307 Garuda (1957 HJ)",N,N,0,40.139,,,,,5.33
20002308,"  2308 Schilt (1967 JM)",N,N,0,17.719,,,,,4.07
20002309,"  2309 Mr. Spock (1971 QX1)",N,N,0,19.707,,,,,5.22
20002310,"  2310 Olshaniya (1974 SU4)",N,N,0,26.395,,,,,5.57
20002311,"  2311 El Leoncito (1974 TA1)",N,N,0,53.14,,0.752,0.209,,6.93
20002312,"  2312 Duboshin (1976 GU2)",N,N,0,50.122,,0.739,0.246,,7.91
20002313,"  2313 Aruna (1976 TA)",N,N,0,15.056,,,,,3.85
20002315,"  2315 Czechoslovakia (1980 DZ)",N,N,0,25.258,,,,,5.22
20002320,"  2320 Blarney (1979 QJ)",N,N,0,35.739,,,,,5.63
20002321,"  2321 Luznice (1980 DB1)",N,N,0,21.933,,,,,5.21
20002322,"  2322 Kitt Peak (1954 UQ2)",N,N,0,16.04,,,,,3.47
20002323,"  2323 Zverev (1976 SF2)",N,N,0,21.999,,,,,5.55
20002324,"  2324 Janice (1978 VS4)",N,N,0,28.463,,,,,5.42
20002325,"  2325 Chernykh (1979 SP)",N,N,0,22.789,,,,,5.56
20002326,"  2326 Tololo (1965 QC)",N,N,0,42.550,,,,,4.84
20002330,"  2330 Ontake (1977 DS3)",N,N,0,33.061,,,,,5.67
20002332,"  2332 Kalm (1940 GH)",N,N,0,31.734,,,,,5.39
20002333,"  2333 Porthan (1943 EP)",N,N,0,23.473,,,,,4.3
20002336,"  2336 Xinjiang (1975 WL1)",N,N,0,21.606,,,,,5.69
20002342,"  2342 Lebedev (1968 UQ)",N,N,0,21.925,,,,,5.78
20002344,"  2344 Xizang (1979 SC1)",N,N,0,16.490,,,,,4.57
20002345,"  2345 Fucik (1974 OS)",N,N,0,25.155,,0.806,0.431,,5.24
20002347,"  2347 Vinata (1936 TK)",N,N,0,25.398,,,,,5.43
20002349,"  2349 Kurchenko (1970 OG)",N,N,0,18.801,,,,,4.61
20002352,"  2352 Kurchatov (1969 RY)",N,N,0,30.069,,,,,5.48
20002355,"  2355 Nei Monggol (1978 UV1)",N,N,0,16.96,,,,,5.25
20002356,"  2356 Hirons (1979 UJ)",N,N,0,43.072,,,,,5.82
20002357,"  2357 Phereclos (1981 AC)",N,N,0,94.625,,0.719,0.237,,11.9
20002358,"  2358 Bahner (1929 RE)",N,N,0,18.586,,,,,5.25
20002361,"  2361 Gogol (1976 GQ1)",N,N,0,22.244,,,,,5.58
20002363,"  2363 Cebriones (1977 TJ3)",N,N,0,95.976,,0.753,0.251,,12
20002364,"  2364 Seillier (1978 GD)",N,N,0,19.629,,,,,5.66
20002370,"  2370 van Altena (1965 LA)",N,N,0,15.032,,,,,4.47
20002372,"  2372 Proskurin (1977 RA8)",N,N,0,22.245,,,,,5.51
20002374,"  2374 Vladvysotskij (1974 QE1)",N,N,0,26.090,,,,,5.42
20002375,"  2375 Radek (1975 AA)",N,N,0,32.744,,0.735,0.230,,5.69
20002376,"  2376 Martynov (1977 QG3)",N,N,0,41.583,,,,,5.74
20002378,"  2378 Pannekoek (1935 CY)",N,N,0,40.373,,,,,4.92
20002379,"  2379 Heiskanen (1941 ST)",N,N,0,33.157,,0.661,0.322,,5.64
20002382,"  2382 Nonie (1977 GA)",N,N,0,17.268,,,,,4.59
20002387,"  2387 Xi'an (1975 FX)",N,N,0,20.538,,,,,5.25
20002390,"  2390 Nezarka (1980 PA1)",N,N,0,22.810,,,,,4.24
20002391,"  2391 Tomita (1957 AA)",N,N,0,17.941,,,,,3.81
20002393,"  2393 Suzuki (1955 WB)",N,N,0,48.406,,,,,5.79
20002394,"  2394 Nadeev (1973 SZ2)",N,N,0,22.518,,,,,5.64
20002395,"  2395 Aho (1977 FA)",N,N,0,20.392,,,,,5.42
20002397,"  2397 Lappajarvi (1938 DV)",N,N,0,16.361,,,,,5.43
20002404,"  2404 Antarctica (1980 TE)",N,N,0,23.209,,,,,5.52
20002405,"  2405 Welch (1963 UF)",N,N,0,22.360,,0.698,0.312,,5.72
20002407,"  2407 Haug (1973 DH)",N,N,0,22.461,,0.701,0.252,,5
20002408,"  2408 Astapovich (1978 QK1)",N,N,0,31.285,,,,,4.29
20002413,"  2413 van de Hulst (6816 P-L)",N,N,0,20.829,,,,,5.24
20002414,"  2414 Vibeke (1931 UG)",N,N,0,31.782,,,,,5.72
20002415,"  2415 Ganesa (1978 UJ)",N,N,0,15.501,,,,,4.34
20002416,"  2416 Sharonov (1979 OF13)",N,N,0,15.143,,,,,5.23
20002417,"  2417 McVittie (1964 CD)",N,N,0,18.433,,,,,5.66
20002421,"  2421 Nininger (1979 UD)",N,N,0,39.505,,,,,5.82
20002425,"  2425 Shenzhen (1975 FW)",N,N,0,18.682,,,,,5.2
20002426,"  2426 Simonov (1976 KV)",N,N,0,25.654,,,,,4.96
20002428,"  2428 Kamenyar (1977 RZ6)",N,N,0,23.652,,,,,5.62
20002434,"  2434 Bateson (1981 KA)",N,N,0,16.751,,,,,5.42
20002436,"  2436 Hatshepsut (6066 P-L)",N,N,0,18.813,,,,,5.67
20002439,"  2439 Ulugbek (1977 QX2)",N,N,0,21.457,,,,,5.57
20002443,"  2443 Tomeileen (A906 BJ)",N,N,0,31.878,,,,,5.22
20002444,"  2444 Lederle (1934 CD)",N,N,0,29.925,,,,,4.51
20002448,"  2448 Sholokhov (1975 BU)",N,N,0,38.519,,,,,4.66
20002450,"  2450 Ioannisiani (1978 RP)",N,N,0,21.905,,,,,5.51
20002453,"  2453 Wabash (A921 SA)",N,N,0,19.238,,,,,5.25
20002455,"  2455 Somville (1950 TO4)",N,N,0,16.099,,,,,4.5
20002456,"  2456 Palamedes (1966 BA1)",N,N,0,65.916,,,,,11.6
20002458,"  2458 Veniakaverin (1977 RC7)",N,N,0,22.764,,,,,5.53
20002459,"  2459 Spellmann (1980 LB1)",N,N,0,17.831,,,,,5.25
20002461,"  2461 Clavel (1981 EC1)",N,N,0,25.943,,,,,5.68
20002464,"  2464 Nordenskiold (1939 BF)",N,N,0,22.470,,,,,5.7
20002465,"  2465 Wilson (1949 PK)",N,N,0,21.685,,,,,4.56
20002466,"  2466 Golson (1959 RJ)",N,N,0,23.709,,,,,4.29
20002471,"  2471 Ultrajectum (6545 P-L)",N,N,0,15.704,,,,,5.19
20002474,"  2474 Ruby (1979 PB)",N,N,0,23.897,,,,,4.4
20002476,"  2476 Andersen (1976 JF2)",N,N,0,20.695,,,,,5.26
20002477,"  2477 Biryukov (1977 PY1)",N,N,0,18.227,,,,,4.09
20002483,"  2483 Guinevere (1928 QB)",N,N,0,35.688,,,,,7.9
20002489,"  2489 Suvorov (1975 NY)",N,N,0,20.854,,,,,5.48
20002492,"  2492 Kutuzov (1977 NT)",N,N,0,27.792,,,,,5.73
20002494,"  2494 Inge (1981 LF)",N,N,0,46.628,,,,,5.62
20002499,"  2499 Brunk (1978 VJ7)",N,N,0,15.879,,,,,5.45
20002502,"  2502 Nummela (1943 EO)",N,N,0,18.975,,,,,5.03
20002505,"  2505 Hebei (1975 UJ)",N,N,0,22.288,,,,,5.58
20002507,"  2507 Bobone (1976 WB1)",N,N,0,16.193,,,,,4.63
20002509,"  2509 Chukotka (1977 NG)",N,N,0,16.784,,,,,3.85
20002517,"  2517 Orma (1968 SB)",N,N,0,20.087,,,,,5.68
20002519,"  2519 Annagerman (1975 VD2)",N,N,0,20.552,,,,,5.58
20002520,"  2520 Novorossijsk (1976 QF1)",N,N,0,29.946,,,,,5.48
20002522,"  2522 Triglav (1980 PP)",N,N,0,17.467,,,,,5.25
20002523,"  2523 Ryba (1980 PV)",N,N,0,17.353,,,,,5.24
20002524,"  2524 Budovicium (1981 QB1)",N,N,0,32.677,,,,,5.51
20002525,"  2525 O'Steen (1981 VG)",N,N,0,29.877,,,,,5.59
20002526,"  2526 Alisary (1979 KX)",N,N,0,15.439,,,,,5.58
20002528,"  2528 Mohler (1953 TF1)",N,N,0,19.443,,,,,5.59
20002531,"  2531 Cambridge (1980 LD)",N,N,0,22.349,,,,,5.23
20002533,"  2533 Fechtig (A905 VA)",N,N,0,20.796,,,,,5.44
20002534,"  2534 Houzeau (1931 VD)",N,N,0,31.052,,,,,5.6
20002542,"  2542 Calpurnia (1980 CF)",N,N,0,20.854,,,,,5.52
20002549,"  2549 Baker (1976 UB)",N,N,0,17.039,,,,,5.72
20002550,"  2550 Houssay (1976 UP20)",N,N,0,22.379,,,,,5.72
20002551,"  2551 Decabrina (1976 YX1)",N,N,0,15.739,,,,,5.6
20002559,"  2559 Svoboda (1981 UH)",N,N,0,20.884,,,,,4.65
20002560,"  2560 Siegma (1932 CW)",N,N,0,17.976,,,,,4.56
20002562,"  2562 Chaliapin (1973 FF1)",N,N,0,16.443,,,,,5.22
20002563,"  2563 Boyarchuk (1977 FZ)",N,N,0,24.478,,,,,5.7
20002567,"  2567 Elba (1979 KA)",N,N,0,15.938,,,,,4.53
20002569,"  2569 Madeline (1980 MA)",N,N,0,26.004,,,,,4.25
20002570,"  2570 Porphyro (1980 PG)",N,N,0,24.779,,,,,4.6
20002573,"  2573 Hannu Olavi (1953 EN)",N,N,0,20.200,,,,,5.25
20002576,"  2576 Yesenin (1974 QL)",N,N,0,27.887,,,,,5.45
20002578,"  2578 Saint-Exupery (1975 VW3)",N,N,0,17.014,,,,,5.2
20002582,"  2582 Harimaya-Bashi (1981 SA)",N,N,0,28.87,,,,,5.73
20002587,"  2587 Gardner (1980 OH)",N,N,0,20.564,,,,,5.64
20002592,"  2592 Hunan (1966 BW)",N,N,0,18.533,,,,,5.51
20002594,"  2594 Acamas (1978 TB)",N,N,0,25.874,,,,,11.4
20002598,"  2598 Merlin (1980 RY)",N,N,0,15.694,,,,,4.64
20002600,"  2600 Lumme (1980 VP)",N,N,0,15.063,,,,,5.22
20002603,"  2603 Taylor (1982 BW1)",N,N,0,18.069,,,,,4.64
20002606,"  2606 Odessa (1976 GX2)",N,N,0,15.910,,,,,4.59
20002612,"  2612 Kathryn (1979 DE)",N,N,0,25.144,,,,,4.93
20002613,"  2613 Plzen (1979 QE)",N,N,0,28.007,,,,,5.3
20002615,"  2615 Saito (1951 RJ)",N,N,0,15.555,,,,,5.67
20002617,"  2617 Jiangxi (1975 WO1)",N,N,0,49.084,,,,,5.6
20002621,"  2621 Goto (1981 CA)",N,N,0,44.723,,,,,5.41
20002627,"  2627 Churyumov (1978 PP3)",N,N,0,19.675,,,,,5.49
20002630,"  2630 Hermod (1980 TF3)",N,N,0,25.165,,,,,5.39
20002632,"  2632 Guizhou (1980 VJ1)",N,N,0,32.364,,,,,5.29
20002634,"  2634 James Bradley (1982 DL)",N,N,0,33.726,,,,,6.42
20002645,"  2645 Daphne Plane (1976 QD)",N,N,0,15.58,,,,,3.7
20002646,"  2646 Abetti (1977 EC1)",N,N,0,16.776,,,,,5.23
20002651,"  2651 Karen (1949 QD)",N,N,0,23.545,,,,,5.16
20002654,"  2654 Ristenpart (1968 OG)",N,N,0,16.101,,,,,5.31
20002657,"  2657 Bashkiria (1979 SB7)",N,N,0,21.229,,,,,5.64
20002659,"  2659 Millis (1981 JX)",N,N,0,27.878,,,,,5.53
20002666,"  2666 Gramme (1951 TA)",N,N,0,30.364,,,,,5.66
20002667,"  2667 Oikawa (1967 UO)",N,N,0,21.225,,,,,5.79
20002669,"  2669 Shostakovich (1976 YQ2)",N,N,0,16.468,,,,,4.63
20002670,"  2670 Chuvashia (1977 PW1)",N,N,0,21.278,,,,,5.65
20002672,"  2672 Pisek (1979 KC)",N,N,0,22.624,,,,,4.22
20002673,"  2673 Lossignol (1980 KN)",N,N,0,15.119,,,,,5.71
20002674,"  2674 Pandarus (1982 BC3)",N,N,0,74.267,,0.758,0.252,,11.9
20002677,"  2677 Joan (1935 FF)",N,N,0,17.721,,,,,5.18
20002684,"  2684 Douglas (1981 AH1)",N,N,0,15.962,,,,,5.32
20002686,"  2686 Linda Susan (1981 JW1)",N,N,0,16.358,,,,,5.2
20002688,"  2688 Halley (1982 HG1)",N,N,0,21.525,,,,,5.66
20002690,"  2690 Ristiina (1938 DG1)",N,N,0,18.210,,,,,5.29
20002692,"  2692 Chkalov (1976 YT3)",N,N,0,15.993,,,,,4.15
20002696,"  2696 Magion (1980 HB)",N,N,0,25.418,,,,,3.83
20002697,"  2697 Albina (1969 TC3)",N,N,0,51.54,,,,,6.75
20002702,"  2702 Batrakov (1978 SZ2)",N,N,0,24.927,,,,,6.37
20002706,"  2706 Borovsky (1980 VW)",N,N,0,15.008,,,,,5.24
20002707,"  2707 Ueferji (1981 QS3)",N,N,0,25.838,,,,,5.71
20002708,"  2708 Burns (1981 WT)",N,N,0,20.085,,,,,5.4
20002713,"  2713 Luxembourg (1938 EA)",N,N,0,15.093,,,,,4.82
20002718,"  2718 Handley (1951 OM)",N,N,0,25.309,,,,,5.52
20002721,"  2721 Vsekhsvyatskij (1973 SP2)",N,N,0,17.747,,,,,5.84
20002722,"  2722 Abalakin (1976 GM2)",N,N,0,19.361,,,,,5.75
20002724,"  2724 Orlov (1978 RZ5)",N,N,0,20.730,,,,,5.01
20002725,"  2725 David Bender (1978 VG3)",N,N,0,36.974,,,,,5.28
20002730,"  2730 Barks (1981 QH)",N,N,0,15.830,,,,,4.48
20002731,"  2731 Cucula (1982 KJ)",N,N,0,44.841,,,,,5.72
20002734,"  2734 Hasek (1976 GJ3)",N,N,0,25.409,,,,,5.64
20002740,"  2740 Tsoj (1974 SY4)",N,N,0,17.701,,,,,5.2
20002747,"  2747 Cesky Krumlov (1980 DW)",N,N,0,29.804,,,,,5.46
20002752,"  2752 Wu Chien-Shiung (1965 SP)",N,N,0,15.484,,,,,5.25
20002753,"  2753 Duncan (1966 DH)",N,N,0,19.173,,,,,4.66
20002757,"  2757 Crisser (1977 VN)",N,N,0,19.534,,,,,5.66
20002759,"  2759 Idomeneus (1980 GC)",N,N,0,53.676,,,,,11.8
20002760,"  2760 Kacha (1980 TU6)",N,N,0,57.90,,0.724,0.255,,7.99
20002761,"  2761 Eddington (1981 AE)",N,N,0,15.894,,,,,5.43
20002765,"  2765 Dinant (1981 EY)",N,N,0,24.284,,,,,5.6
