"full_name","neo","pha","sats","diameter","GM","BV","UB","IR","per_y","pdes","name"
"  1686 De Sitter (1935 SR1)",N,N,0,29.661,,,,,5.63,1686,"De Sitter"
"  1687 Glarona (1965 SC)",N,N,0,37.850,,0.670,0.380,,5.63,1687,Glarona
"  1690 Mayrhofer (1948 VB)",N,N,0,33.810,,,,,5.3,1690,Mayrhofer
"  1691 Oort (1956 RB)",N,N,0,33.644,,0.682,0.316,,5.62,1691,Oort
"  1692 Subbotina (1936 QD)",N,N,0,36.075,,,,,4.65,1692,Subbotina
"  1693 Hertzsprung (1935 LA)",N,N,0,37.772,,0.762,0.358,,4.68,1693,Hertzsprung
"  1698 Christophe (1934 CS)",N,N,0,26.234,,,,,5.62,1698,Christophe
"  1700 Zvezdara (1940 QC)",N,N,0,20.176,,0.720,0.322,,3.63,1700,Zvezdara
"  1702 Kalahari (A924 NC)",N,N,0,34.645,,0.735,0.270,,4.83,1702,Kalahari
"  1708 Polit (1929 XA)",N,N,0,28.706,,,,,4.97,1708,Polit
"  1711 Sandrine (1935 BB)",N,N,0,22.929,,0.855,0.447,,5.23,1711,Sandrine
"  1712 Angola (1935 KC)",N,N,0,66.892,,,,,5.62,1712,Angola
"  1715 Salli (1938 GK)",N,N,0,24.165,,,,,3.71,1715,Salli
"  1716 Peter (1934 GF)",N,N,0,26.656,,,,,4.52,1716,Peter
"  1721 Wells (1953 TD3)",N,N,0,43.576,,,,,5.58,1721,Wells
"  1723 Klemola (1936 FX)",N,N,0,33.449,,0.760,0.440,,5.23,1723,Klemola
"  1724 Vladimir (1932 DC)",N,N,0,38.476,,0.693,0.259,,4.47,1724,Vladimir
"  1726 Hoffmeister (1933 OE)",N,N,0,25.250,,,,,4.65,1726,Hoffmeister
"  1731 Smuts (1948 PH)",N,N,0,54.784,,,,,5.63,1731,Smuts
"  1732 Heike (1943 EY)",N,N,0,22.378,,,,,5.23,1732,Heike
"  1734 Zhongolovich (1928 TJ)",N,N,0,26.425,,,,,4.63,1734,Zhongolovich
"  1735 ITA (1948 RJ1)",N,N,0,61.865,,,,,5.56,1735,ITA
"  1737 Severny (1966 TJ)",N,N,0,21.334,,,,,5.24,1737,Severny
"  1746 Brouwer (1963 RF)",N,N,0,62.524,,0.721,0.227,,7.86,1746,Brouwer
"  1748 Mauderli (1966 RA)",N,N,0,44.908,,0.710,0.264,,7.86,1748,Mauderli
"  1754 Cunningham (1935 FE)",N,N,0,79.52,,0.674,0.256,,7.81,1754,Cunningham
"  1755 Lorbach (1936 VD)",N,N,0,24.878,,0.915,0.360,,5.44,1755,Lorbach
"  1760 Sandra (1950 GB)",N,N,0,34.765,,,,,5.58,1760,Sandra
"  1764 Cogshall (1953 VM1)",N,N,0,26.970,,,,,5.47,1764,Cogshall
"  1765 Wrubel (1957 XB)",N,N,0,38.299,,0.750,0.270,,5.66,1765,Wrubel
"  1768 Appenzella (1965 SA)",N,N,0,20.221,,0.615,0.230,,3.83,1768,Appenzella
"  1771 Makover (1968 BD)",N,N,0,46.886,,,,,5.54,1771,Makover
"  1776 Kuiper (2520 P-L)",N,N,0,39.952,,,,,5.47,1776,Kuiper
"  1778 Alfven (4506 P-L)",N,N,0,20.623,,,,,5.56,1778,Alfven
"  1780 Kippes (A906 RA)",N,N,0,28.164,,,,,5.23,1780,Kippes
"  1782 Schneller (1931 TL1)",N,N,0,21.872,,,,,5.5,1782,Schneller
"  1783 Albitskij (1935 FJ)",N,N,0,24.268,,,,,4.34,1783,Albitskij
"  1786 Raahe (1948 TL)",N,N,0,25.532,,,,,5.25,1786,Raahe
"  1788 Kiess (1952 OZ)",N,N,0,20.993,,,,,5.5,1788,Kiess
"  1791 Patsayev (1967 RE)",N,N,0,29.394,,,,,4.55,1791,Patsayev
"  1792 Reni (1968 BG)",N,N,0,23.625,,0.755,0.368,,4.63,1792,Reni
"  1794 Finsen (1970 GA)",N,N,0,38.050,,0.695,0.312,,5.51,1794,Finsen
"  1795 Woltjer (4010 P-L)",N,N,0,23.894,,,,,4.65,1795,Woltjer
"  1796 Riga (1966 KB)",N,N,0,68.167,,0.676,0.289,,6.16,1796,Riga
"  1801 Titicaca (1952 SP1)",N,N,0,21.957,,,,,5.25,1801,Titicaca
"  1805 Dirikis (1970 GD)",N,N,0,28.098,,,,,5.57,1805,Dirikis
"  1811 Bruwer (4576 P-L)",N,N,0,28.072,,,,,5.55,1811,Bruwer
"  1815 Beethoven (1932 CE1)",N,N,0,30.598,,0.617,0.330,,5.59,1815,Beethoven
"  1819 Laputa (1948 PC)",N,N,0,54.165,,,,,5.55,1819,Laputa
"  1826 Miller (1955 RC1)",N,N,0,23.099,,,,,5.19,1826,Miller
"  1828 Kashirina (1966 PH)",N,N,0,27.016,,,,,5.36,1828,Kashirina
"  1832 Mrkos (1969 PC)",N,N,0,29.351,,,,,5.77,1832,Mrkos
"  1836 Komarov (1971 OT)",N,N,0,22.240,,,,,4.64,1836,Komarov
"  1838 Ursa (1971 UC)",N,N,0,40.054,,,,,5.77,1838,Ursa
"  1841 Masaryk (1971 UO1)",N,N,0,40.240,,,,,6.28,1841,Masaryk
"  1843 Jarmila (1972 AB)",N,N,0,28.965,,,,,4.32,1843,Jarmila
"  1844 Susilva (1972 UB)",N,N,0,26.800,,,,,5.23,1844,Susilva
"  1849 Kresak (1942 AB)",N,N,0,21.776,,,,,5.33,1849,Kresak
"  1852 Carpenter (1955 GA)",N,N,0,21.378,,,,,5.23,1852,Carpenter
"  1853 McElroy (1957 XE)",N,N,0,23.807,,,,,5.37,1853,McElroy
"  1859 Kovalevskaya (1972 RS2)",N,N,0,44.634,,,,,5.75,1859,Kovalevskaya
"  1874 Kacivelia (A924 RC)",N,N,0,20.852,,,,,5.62,1874,Kacivelia
"  1877 Marsden (1971 FC)",N,N,0,35.642,,,,,7.84,1877,Marsden
"  1881 Shao (1940 PC)",N,N,0,24.083,,,,,5.64,1881,Shao
"  1887 Virton (1950 TD)",N,N,0,20.848,,,,,5.21,1887,Virton
"  1889 Pakhmutova (1968 BE)",N,N,0,35.243,,,,,5.43,1889,Pakhmutova
"  1890 Konoshenkova (1968 CD)",N,N,0,25.68,,,,,5.77,1890,Konoshenkova
"  1901 Moravia (1972 AD)",N,N,0,28.096,,,,,5.82,1901,Moravia
"  1902 Shaposhnikov (1972 HU)",N,N,0,83.430,,0.729,0.254,,7.89,1902,Shaposhnikov
"  1903 Adzhimushkaj (1972 JL)",N,N,0,27.642,,,,,5.2,1903,Adzhimushkaj
"  1910 Mikhailov (1972 TZ1)",N,N,0,37.201,,,,,5.31,1910,Mikhailov
"  1911 Schubart (1973 UD)",N,N,0,67.476,,0.701,0.217,,7.94,1911,Schubart
"  1922 Zulu (1949 HC)",N,N,0,20.561,,,,,5.82,1922,Zulu
"  1930 Lucifer (1964 UA)",N,N,0,34.437,,,,,4.94,1930,Lucifer
"  1936 Lugano (1973 WD)",N,N,0,33.905,,,,,4.37,1936,Lugano
"  1939 Loretta (1974 UC)",N,N,0,30.365,,,,,5.52,1939,Loretta
"  1940 Whipple (1975 CA)",N,N,0,37.481,,,,,5.36,1940,Whipple
"  1947 Iso-Heikkila (1935 EA)",N,N,0,31.611,,,,,5.59,1947,Iso-Heikkila
"  1952 Hesburgh (1951 JC)",N,N,0,37.501,,0.756,0.340,,5.47,1952,Hesburgh
"  1953 Rupertwildt (1951 UK)",N,N,0,21.970,,,,,5.48,1953,Rupertwildt
"  1958 Chandra (1970 SB)",N,N,0,34.278,,,,,5.48,1958,Chandra
"  1960 Guisan (1973 UA)",N,N,0,27.004,,0.720,0.290,,4.02,1960,Guisan
"  1961 Dufour (1973 WA)",N,N,0,50.31,,,,,5.7,1961,Dufour
"  1963 Bezovec (1975 CB)",N,N,0,35.536,,0.737,0.332,,3.77,1963,Bezovec
"  1969 Alain (1935 CG)",N,N,0,22.895,,,,,5.43,1969,Alain
"  1973 Colocolo (1968 OA)",N,N,0,26.269,,,,,5.68,1973,Colocolo
"  1984 Fedynskij (1926 TN)",N,N,0,36.413,,,,,5.23,1984,Fedynskij
"  1985 Hopmann (1929 AE)",N,N,0,35.51,,,,,5.51,1985,Hopmann
"  1994 Shane (1961 TE)",N,N,0,25.15,,,,,4.38,1994,Shane
"  1999 Hirayama (1973 DR)",N,N,0,38.277,,,,,5.49,1999,Hirayama
"  2003 Harding (6559 P-L)",N,N,0,20.173,,,,,5.35,2003,Harding
"  2007 McCuskey (1963 SQ)",N,N,0,25.733,,,,,3.68,2007,McCuskey
"  2008 Konstitutsiya (1973 SV4)",N,N,0,52.023,,,,,5.76,2008,Konstitutsiya
"  2009 Voloshina (1968 UL)",N,N,0,26.558,,,,,5.51,2009,Voloshina
"  2010 Chebyshev (1969 TL4)",N,N,0,24.649,,0.705,0.339,,5.43,2010,Chebyshev
"  2016 Heinemann (1938 SE)",N,N,0,22.435,,,,,5.54,2016,Heinemann
"  2025 Nortia (1953 LG)",N,N,0,42.769,,,,,5.61,2025,Nortia
"  2032 Ethel (1970 OH)",N,N,0,36.007,,,,,5.37,2032,Ethel
"  2040 Chalonge (1974 HA)",N,N,0,33.901,,,,,5.49,2040,Chalonge
"  2043 Ortutay (1936 TH)",N,N,0,48.460,,,,,5.48,2043,Ortutay
"  2046 Leningrad (1968 UD1)",N,N,0,23.968,,,,,5.61,2046,Leningrad
"  2052 Tamriko (1976 UN)",N,N,0,26.799,,0.825,0.433,,5.22,2052,Tamriko
"  2058 Roka (1938 BH)",N,N,0,24.273,,,,,5.53,2058,Roka
"  2067 Aksnes (1936 DD)",N,N,0,46.003,,0.658,0.240,,7.92,2067,Aksnes
"  2068 Dangreen (1948 AD)",N,N,0,34.322,,,,,4.61,2068,Dangreen
"  2069 Hubble (1955 FT)",N,N,0,38.471,,,,,5.6,2069,Hubble
"  2091 Sampo (1941 HO)",N,N,0,23.024,,,,,5.24,2091,Sampo
"  2097 Galle (1953 PV)",N,N,0,26.330,,,,,5.56,2097,Galle
"  2103 Laverna (1960 FL)",N,N,0,23.116,,,,,5.57,2103,Laverna
"  2104 Toronto (1963 PD)",N,N,0,35.874,,,,,5.69,2104,Toronto
"  2108 Otto Schmidt (1948 TR1)",N,N,0,28.999,,,,,3.8,2108,"Otto Schmidt"
"  2109 Dhotel (1950 TH2)",N,N,0,20.408,,,,,4.42,2109,Dhotel
"  2111 Tselina (1969 LG)",N,N,0,22.773,,0.799,0.463,,5.24,2111,Tselina
"  2114 Wallenquist (1976 HA)",N,N,0,22.558,,,,,5.73,2114,Wallenquist
"  2115 Irakli (1976 UD)",N,N,0,21.381,,,,,5.22,2115,Irakli
"  2116 Mtskheta (1976 UM)",N,N,0,22.994,,,,,4.17,2116,Mtskheta
"  2120 Tyumenia (1967 RM)",N,N,0,51.485,,,,,5.35,2120,Tyumenia
"  2127 Tanya (1971 KB1)",N,N,0,37.736,,,,,5.75,2127,Tanya
"  2132 Zhukov (1975 TW3)",N,N,0,30.787,,,,,4.64,2132,Zhukov
"  2137 Priscilla (1936 QZ)",N,N,0,34.957,,,,,5.69,2137,Priscilla
"  2140 Kemerovo (1970 PE)",N,N,0,34.539,,,,,5.16,2140,Kemerovo
"  2142 Landau (1972 GA)",N,N,0,20.134,,,,,5.63,2142,Landau
"  2145 Blaauw (1976 UF)",N,N,0,40.549,,,,,5.76,2145,Blaauw
"  2147 Kharadze (1976 US)",N,N,0,23.035,,,,,5.65,2147,Kharadze
"  2152 Hannibal (1978 WK)",N,N,0,44.559,,,,,5.52,2152,Hannibal
"  2153 Akiyama (1978 XD)",N,N,0,23.166,,,,,5.52,2153,Akiyama
"  2158 Tietjen (1933 OS)",N,N,0,22.658,,,,,5.38,2158,Tietjen
"  2163 Korczak (1971 SP1)",N,N,0,24.368,,,,,5.59,2163,Korczak
"  2165 Young (1956 RJ)",N,N,0,27.115,,,,,5.53,2165,Young
"  2173 Maresjev (1974 QG1)",N,N,0,28.324,,,,,5.56,2173,Maresjev
"  2180 Marjaleena (1940 RJ)",N,N,0,21.357,,,,,5.23,2180,Marjaleena
"  2182 Semirot (1953 FH1)",N,N,0,24.313,,,,,5.52,2182,Semirot
"  2183 Neufang (1959 OB)",N,N,0,23.816,,,,,5.17,2183,Neufang
"  2184 Fujian (1964 TV2)",N,N,0,35.690,,,,,5.67,2184,Fujian
"  2192 Pyatigoriya (1972 HP)",N,N,0,29.217,,,,,5.56,2192,Pyatigoriya
"  2193 Jackson (1926 KB)",N,N,0,58.265,,,,,5.47,2193,Jackson
"  2196 Ellicott (1965 BC)",N,N,0,57.384,,0.671,0.248,,6.38,2196,Ellicott
"  2197 Shanghai (1965 YN)",N,N,0,20.198,,,,,5.59,2197,Shanghai
"  2203 van Rhijn (1935 SQ1)",N,N,0,21.501,,,,,5.46,2203,"van Rhijn"
"  2204 Lyyli (1943 EQ)",N,N,0,25.16,,,,,4.17,2204,Lyyli
"  2206 Gabrova (1976 GR3)",N,N,0,20.479,,,,,5.23,2206,Gabrova
"  2208 Pushkin (1977 QL3)",N,N,0,40.850,,0.753,0.240,,6.58,2208,Pushkin
"  2214 Carol (1953 GF)",N,N,0,25.860,,,,,5.59,2214,Carol
"  2217 Eltigen (1971 SK2)",N,N,0,28.800,,,,,5.59,2217,Eltigen
"  2218 Wotho (1975 AK)",N,N,0,28.158,,,,,5.32,2218,Wotho
"  2219 Mannucci (1975 LU)",N,N,0,38.814,,,,,5.61,2219,Mannucci
"  2222 Lermontov (1977 ST1)",N,N,0,29.644,,,,,5.52,2222,Lermontov
"  2224 Tucson (2528 P-L)",N,N,0,22.73,,,,,4.89,2224,Tucson
"  2228 Soyuz-Apollo (1977 OH)",N,N,0,26.080,,,,,5.56,2228,Soyuz-Apollo
"  2235 Vittore (A924 GA)",N,N,0,41.688,,,,,5.74,2235,Vittore
"  2237 Melnikov (1938 TB)",N,N,0,21.353,,,,,5.57,2237,Melnikov
"  2239 Paracelsus (1978 RC)",N,N,0,33.978,,,,,5.7,2239,Paracelsus
"  2240 Tsai (1978 YA)",N,N,0,24.395,,,,,5.61,2240,Tsai
"  2244 Tesla (1952 UW1)",N,N,0,24.377,,,,,4.71,2244,Tesla
"  2245 Hekatostos (1968 BC)",N,N,0,29.28,,,,,4.28,2245,Hekatostos
"  2246 Bowell (1979 XH)",N,N,0,48.424,,0.746,0.239,,7.86,2246,Bowell
"  2248 Kanda (1933 DE)",N,N,0,26.361,,,,,5.49,2248,Kanda
"  2249 Yamamoto (1942 GA)",N,N,0,33.606,,,,,5.7,2249,Yamamoto
"  2251 Tikhov (1977 SU1)",N,N,0,29.488,,,,,4.46,2251,Tikhov
"  2255 Qinghai (1977 VK1)",N,N,0,24.110,,,,,5.47,2255,Qinghai
"  2258 Viipuri (1939 TA)",N,N,0,26.255,,,,,4.42,2258,Viipuri
"  2263 Shaanxi (1978 UW1)",N,N,0,26.702,,,,,5.24,2263,Shaanxi
"  2264 Sabrina (1979 YK)",N,N,0,34.192,,,,,5.51,2264,Sabrina
"  2266 Tchaikovsky (1974 VK)",N,N,0,46.94,,0.752,0.245,,6.28,2266,Tchaikovsky
"  2269 Efremiana (1976 JA2)",N,N,0,29.604,,,,,5.53,2269,Efremiana
"  2270 Yazhi (1980 ED)",N,N,0,25.790,,,,,5.58,2270,Yazhi
"  2271 Kiso (1976 UV5)",N,N,0,31.229,,,,,4.58,2271,Kiso
"  2291 Kevo (1941 FS)",N,N,0,41.429,,,,,5.32,2291,Kevo
"  2295 Matusovskij (1977 QD1)",N,N,0,20.701,,,,,4.95,2295,Matusovskij
"  2296 Kugultinov (1975 BA1)",N,N,0,21.566,,,,,5.68,2296,Kugultinov
"  2297 Daghestan (1978 RE)",N,N,0,26.579,,,,,5.67,2297,Daghestan
"  2307 Garuda (1957 HJ)",N,N,0,40.139,,,,,5.33,2307,Garuda
"  2310 Olshaniya (1974 SU4)",N,N,0,26.395,,,,,5.57,2310,Olshaniya
"  2311 El Leoncito (1974 TA1)",N,N,0,53.14,,0.752,0.209,,6.93,2311,"El Leoncito"
"  2312 Duboshin (1976 GU2)",N,N,0,50.122,,0.739,0.246,,7.91,2312,Duboshin
"  2315 Czechoslovakia (1980 DZ)",N,N,0,25.258,,,,,5.22,2315,Czechoslovakia
"  2320 Blarney (1979 QJ)",N,N,0,35.739,,,,,5.63,2320,Blarney
"  2321 Luznice (1980 DB1)",N,N,0,21.933,,,,,5.21,2321,Luznice
"  2323 Zverev (1976 SF2)",N,N,0,21.999,,,,,5.55,2323,Zverev
"  2324 Janice (1978 VS4)",N,N,0,28.463,,,,,5.42,2324,Janice
"  2325 Chernykh (1979 SP)",N,N,0,22.789,,,,,5.56,2325,Chernykh
"  2326 Tololo (1965 QC)",N,N,0,42.550,,,,,4.84,2326,Tololo
"  2330 Ontake (1977 DS3)",N,N,0,33.061,,,,,5.67,2330,Ontake
"  2332 Kalm (1940 GH)",N,N,0,31.734,,,,,5.39,2332,Kalm
"  2333 Porthan (1943 EP)",N,N,0,23.473,,,,,4.3,2333,Porthan
"  2336 Xinjiang (1975 WL1)",N,N,0,21.606,,,,,5.69,2336,Xinjiang
"  2342 Lebedev (1968 UQ)",N,N,0,21.925,,,,,5.78,2342,Lebedev
"  2345 Fucik (1974 OS)",N,N,0,25.155,,0.806,0.431,,5.24,2345,Fucik
"  2347 Vinata (1936 TK)",N,N,0,25.398,,,,,5.43,2347,Vinata
"  2352 Kurchatov (1969 RY)",N,N,0,30.069,,,,,5.48,2352,Kurchatov
"  2356 Hirons (1979 UJ)",N,N,0,43.072,,,,,5.82,2356,Hirons
"  2361 Gogol (1976 GQ1)",N,N,0,22.244,,,,,5.58,2361,Gogol
"  2372 Proskurin (1977 RA8)",N,N,0,22.245,,,,,5.51,2372,Proskurin
"  2374 Vladvysotskij (1974 QE1)",N,N,0,26.090,,,,,5.42,2374,Vladvysotskij
"  2375 Radek (1975 AA)",N,N,0,32.744,,0.735,0.230,,5.69,2375,Radek
"  2376 Martynov (1977 QG3)",N,N,0,41.583,,,,,5.74,2376,Martynov
"  2378 Pannekoek (1935 CY)",N,N,0,40.373,,,,,4.92,2378,Pannekoek
"  2379 Heiskanen (1941 ST)",N,N,0,33.157,,0.661,0.322,,5.64,2379,Heiskanen
"  2387 Xi'an (1975 FX)",N,N,0,20.538,,,,,5.25,2387,Xi'an
"  2390 Nezarka (1980 PA1)",N,N,0,22.810,,,,,4.24,2390,Nezarka
"  2393 Suzuki (1955 WB)",N,N,0,48.406,,,,,5.79,2393,Suzuki
"  2394 Nadeev (1973 SZ2)",N,N,0,22.518,,,,,5.64,2394,Nadeev
"  2395 Aho (1977 FA)",N,N,0,20.392,,,,,5.42,2395,Aho
"  2404 Antarctica (1980 TE)",N,N,0,23.209,,,,,5.52,2404,Antarctica
"  2405 Welch (1963 UF)",N,N,0,22.360,,0.698,0.312,,5.72,2405,Welch
"  2407 Haug (1973 DH)",N,N,0,22.461,,0.701,0.252,,5,2407,Haug
"  2408 Astapovich (1978 QK1)",N,N,0,31.285,,,,,4.29,2408,Astapovich
"  2413 van de Hulst (6816 P-L)",N,N,0,20.829,,,,,5.24,2413,"van de Hulst"
"  2414 Vibeke (1931 UG)",N,N,0,31.782,,,,,5.72,2414,Vibeke
"  2421 Nininger (1979 UD)",N,N,0,39.505,,,,,5.82,2421,Nininger
"  2426 Simonov (1976 KV)",N,N,0,25.654,,,,,4.96,2426,Simonov
"  2428 Kamenyar (1977 RZ6)",N,N,0,23.652,,,,,5.62,2428,Kamenyar
"  2439 Ulugbek (1977 QX2)",N,N,0,21.457,,,,,5.57,2439,Ulugbek
"  2443 Tomeileen (A906 BJ)",N,N,0,31.878,,,,,5.22,2443,Tomeileen
"  2444 Lederle (1934 CD)",N,N,0,29.925,,,,,4.51,2444,Lederle
"  2448 Sholokhov (1975 BU)",N,N,0,38.519,,,,,4.66,2448,Sholokhov
"  2450 Ioannisiani (1978 RP)",N,N,0,21.905,,,,,5.51,2450,Ioannisiani
"  2458 Veniakaverin (1977 RC7)",N,N,0,22.764,,,,,5.53,2458,Veniakaverin
"  2461 Clavel (1981 EC1)",N,N,0,25.943,,,,,5.68,2461,Clavel
"  2464 Nordenskiold (1939 BF)",N,N,0,22.470,,,,,5.7,2464,Nordenskiold
"  2465 Wilson (1949 PK)",N,N,0,21.685,,,,,4.56,2465,Wilson
"  2466 Golson (1959 RJ)",N,N,0,23.709,,,,,4.29,2466,Golson
"  2474 Ruby (1979 PB)",N,N,0,23.897,,,,,4.4,2474,Ruby
"  2476 Andersen (1976 JF2)",N,N,0,20.695,,,,,5.26,2476,Andersen
"  2483 Guinevere (1928 QB)",N,N,0,35.688,,,,,7.9,2483,Guinevere
"  2489 Suvorov (1975 NY)",N,N,0,20.854,,,,,5.48,2489,Suvorov
"  2492 Kutuzov (1977 NT)",N,N,0,27.792,,,,,5.73,2492,Kutuzov
"  2494 Inge (1981 LF)",N,N,0,46.628,,,,,5.62,2494,Inge
"  2505 Hebei (1975 UJ)",N,N,0,22.288,,,,,5.58,2505,Hebei
"  2517 Orma (1968 SB)",N,N,0,20.087,,,,,5.68,2517,Orma
"  2519 Annagerman (1975 VD2)",N,N,0,20.552,,,,,5.58,2519,Annagerman
"  2520 Novorossijsk (1976 QF1)",N,N,0,29.946,,,,,5.48,2520,Novorossijsk
"  2524 Budovicium (1981 QB1)",N,N,0,32.677,,,,,5.51,2524,Budovicium
"  2525 O'Steen (1981 VG)",N,N,0,29.877,,,,,5.59,2525,O'Steen
"  2531 Cambridge (1980 LD)",N,N,0,22.349,,,,,5.23,2531,Cambridge
"  2533 Fechtig (A905 VA)",N,N,0,20.796,,,,,5.44,2533,Fechtig
"  2534 Houzeau (1931 VD)",N,N,0,31.052,,,,,5.6,2534,Houzeau
"  2542 Calpurnia (1980 CF)",N,N,0,20.854,,,,,5.52,2542,Calpurnia
"  2550 Houssay (1976 UP20)",N,N,0,22.379,,,,,5.72,2550,Houssay
"  2559 Svoboda (1981 UH)",N,N,0,20.884,,,,,4.65,2559,Svoboda
"  2563 Boyarchuk (1977 FZ)",N,N,0,24.478,,,,,5.7,2563,Boyarchuk
"  2569 Madeline (1980 MA)",N,N,0,26.004,,,,,4.25,2569,Madeline
"  2570 Porphyro (1980 PG)",N,N,0,24.779,,,,,4.6,2570,Porphyro
"  2573 Hannu Olavi (1953 EN)",N,N,0,20.200,,,,,5.25,2573,"Hannu Olavi"
"  2576 Yesenin (1974 QL)",N,N,0,27.887,,,,,5.45,2576,Yesenin
"  2582 Harimaya-Bashi (1981 SA)",N,N,0,28.87,,,,,5.73,2582,Harimaya-Bashi
"  2587 Gardner (1980 OH)",N,N,0,20.564,,,,,5.64,2587,Gardner
"  2612 Kathryn (1979 DE)",N,N,0,25.144,,,,,4.93,2612,Kathryn
"  2613 Plzen (1979 QE)",N,N,0,28.007,,,,,5.3,2613,Plzen
"  2617 Jiangxi (1975 WO1)",N,N,0,49.084,,,,,5.6,2617,Jiangxi
"  2621 Goto (1981 CA)",N,N,0,44.723,,,,,5.41,2621,Goto
"  2630 Hermod (1980 TF3)",N,N,0,25.165,,,,,5.39,2630,Hermod
"  2632 Guizhou (1980 VJ1)",N,N,0,32.364,,,,,5.29,2632,Guizhou
"  2634 James Bradley (1982 DL)",N,N,0,33.726,,,,,6.42,2634,"James Bradley"
"  2651 Karen (1949 QD)",N,N,0,23.545,,,,,5.16,2651,Karen
"  2657 Bashkiria (1979 SB7)",N,N,0,21.229,,,,,5.64,2657,Bashkiria
"  2659 Millis (1981 JX)",N,N,0,27.878,,,,,5.53,2659,Millis
"  2666 Gramme (1951 TA)",N,N,0,30.364,,,,,5.66,2666,Gramme
"  2667 Oikawa (1967 UO)",N,N,0,21.225,,,,,5.79,2667,Oikawa
"  2670 Chuvashia (1977 PW1)",N,N,0,21.278,,,,,5.65,2670,Chuvashia
"  2672 Pisek (1979 KC)",N,N,0,22.624,,,,,4.22,2672,Pisek
"  2688 Halley (1982 HG1)",N,N,0,21.525,,,,,5.66,2688,Halley
"  2696 Magion (1980 HB)",N,N,0,25.418,,,,,3.83,2696,Magion
"  2697 Albina (1969 TC3)",N,N,0,51.54,,,,,6.75,2697,Albina
"  2702 Batrakov (1978 SZ2)",N,N,0,24.927,,,,,6.37,2702,Batrakov
"  2707 Ueferji (1981 QS3)",N,N,0,25.838,,,,,5.71,2707,Ueferji
"  2708 Burns (1981 WT)",N,N,0,20.085,,,,,5.4,2708,Burns
"  2718 Handley (1951 OM)",N,N,0,25.309,,,,,5.52,2718,Handley
"  2724 Orlov (1978 RZ5)",N,N,0,20.730,,,,,5.01,2724,Orlov
"  2725 David Bender (1978 VG3)",N,N,0,36.974,,,,,5.28,2725,"David Bender"
"  2731 Cucula (1982 KJ)",N,N,0,44.841,,,,,5.72,2731,Cucula
"  2734 Hasek (1976 GJ3)",N,N,0,25.409,,,,,5.64,2734,Hasek
"  2747 Cesky Krumlov (1980 DW)",N,N,0,29.804,,,,,5.46,2747,"Cesky Krumlov"
"  2760 Kacha (1980 TU6)",N,N,0,57.90,,0.724,0.255,,7.99,2760,Kacha
"  2765 Dinant (1981 EY)",N,N,0,24.284,,,,,5.6,2765,Dinant
"  2774 Tenojoki (1942 TJ)",N,N,0,35.697,,,,,5.69,2774,Tenojoki
"  2781 Kleczek (1982 QH)",N,N,0,20.727,,,,,5.61,2781,Kleczek
"  2793 Valdaj (1977 QV)",N,N,0,27.103,,,,,5.64,2793,Valdaj
"  2803 Vilho (1940 WG)",N,N,0,21.441,,,,,5.57,2803,Vilho
"  2813 Zappala (1981 WZ)",N,N,0,32.040,,,,,5.55,2813,Zappala
"  2816 Pien (1982 SO)",N,N,0,28.256,,,,,4.5,2816,Pien
"  2826 Ahti (1939 UJ)",N,N,0,39.975,,,,,5.79,2826,Ahti
"  2829 Bobhope (1948 PK)",N,N,0,41.361,,,,,5.43,2829,Bobhope
"  2835 Ryoma (1982 WF)",N,N,0,24.230,,,,,4.55,2835,Ryoma
"  2846 Ylppo (1942 CJ)",N,N,0,27.994,,,,,5.79,2846,Ylppo
"  2848 ASP (1959 VF)",N,N,0,25.793,,,,,5.75,2848,ASP
"  2856 Roser (1933 GB)",N,N,0,23.99,,,,,5.27,2856,Roser
"  2865 Laurel (1935 OK)",N,N,0,24.991,,,,,4.1,2865,Laurel
"  2879 Shimizu (1932 CB1)",N,N,0,21.762,,,,,4.6,2879,Shimizu
"  2882 Tedesco (1981 OG)",N,N,0,21.912,,,,,5.61,2882,Tedesco
"  2891 McGetchin (1980 MD)",N,N,0,35.066,,,,,6.14,2891,McGetchin
"  2892 Filipenko (1983 AX2)",N,N,0,69.492,,,,,5.66,2892,Filipenko
"  2906 Caltech (1983 AE2)",N,N,0,58.678,,,,,5.64,2906,Caltech
"  2908 Shimoyama (1981 WA)",N,N,0,29.663,,,,,5.14,2908,Shimoyama
"  2909 Hoshi-no-ie (1983 JA)",N,N,0,21.312,,,,,5.25,2909,Hoshi-no-ie
"  2918 Salazar (1980 TU4)",N,N,0,20.156,,,,,5.66,2918,Salazar
"  2932 Kempchinsky (1980 TK4)",N,N,0,29.283,,,,,6.9,2932,Kempchinsky
"  2933 Amber (1983 HN)",N,N,0,20.449,,,,,4.21,2933,Amber
"  2934 Aristophanes (4006 P-L)",N,N,0,21.941,,,,,5.63,2934,Aristophanes
"  2945 Zanstra (1935 ST1)",N,N,0,23.701,,,,,4.36,2945,Zanstra
"  2951 Perepadin (1977 RB8)",N,N,0,46.653,,,,,5.53,2951,Perepadin
"  2957 Tatsuo (1934 CB1)",N,N,0,22.473,,,,,5.25,2957,Tatsuo
"  2959 Scholl (1983 RE2)",N,N,0,32.783,,,,,7.88,2959,Scholl
"  2967 Vladisvyat (1977 SS1)",N,N,0,32.879,,,,,5.72,2967,Vladisvyat
